,CURR_AGE,new_income,GENDER_M,age_cat_2,age_cat_3,age_cat_4,pred
32354,65,797017,True,False,True,False,1
32355,42,2909298,True,False,False,False,1
32356,58,1309646,True,False,True,False,1
32357,42,1872798,True,False,True,False,1
32358,57,2289659,True,False,False,False,1
32359,36,3399572,True,True,False,False,1
32360,51,1129010,True,False,False,True,1
32361,47,2174252,True,True,False,False,1
32362,56,1146143,True,True,False,False,1
32363,64,2137414,False,True,False,False,1
32364,27,1600550,False,False,True,False,1
32365,40,1775684,False,False,False,True,1
32366,53,877259,False,False,False,False,1
32367,55,1373957,False,True,False,False,1
32368,55,2246175,True,True,False,False,1
32369,33,2590148,True,False,False,False,1
32370,34,1197150,True,False,False,True,1
32371,47,1719044,True,False,True,False,1
32372,34,1478414,False,False,False,True,1
32373,47,2462810,False,False,False,False,1
32374,37,1848958,False,True,False,False,1
32375,63,1749956,True,True,False,False,1
32376,42,2455231,False,False,True,False,1
32377,33,1011443,False,True,False,False,1
32378,51,704606,False,False,False,True,1
32379,31,867142,False,False,False,True,1
32380,44,1650932,True,True,False,False,1
32381,52,2575639,False,False,True,False,1
32382,51,2293867,True,True,False,False,1
32383,33,1769082,False,False,False,False,1
32384,65,1788150,True,False,True,False,1
32385,42,2902473,True,False,False,False,1
32386,37,1923072,False,False,False,False,1
32387,34,2211722,True,False,False,False,1
32388,27,1515667,False,False,False,False,0
32389,48,2689596,True,False,False,False,1
32390,55,883354,True,False,True,False,1
32391,65,1519296,True,False,True,False,1
32392,60,2496953,False,False,False,True,1
32393,60,539511,False,False,False,False,0
32394,46,2079915,True,False,False,False,1
32395,55,1414742,False,False,False,True,1
32396,27,1655069,False,True,False,False,1
32397,40,1406511,True,False,True,False,1
32398,38,2377220,True,False,False,False,1
32399,59,2613310,True,False,False,False,1
32400,54,1782786,True,True,False,False,1
32401,53,2175663,True,False,True,False,1
32402,59,2494930,True,False,True,False,1
32403,46,2688358,False,False,False,False,1
32404,33,1327436,True,False,False,True,1
32405,46,2352012,True,True,False,False,1
32406,37,2263207,True,False,False,True,1
32407,58,1713468,False,False,False,True,1
32408,55,2339467,False,False,True,False,1
32409,37,2074114,False,False,False,False,1
32410,26,2524449,True,False,True,False,1
32411,32,1968649,True,False,True,False,1
32412,32,1733372,True,False,False,False,1
32413,61,2003142,True,False,True,False,1
32414,59,2756142,True,False,True,False,1
32415,35,1033456,False,False,False,True,1
32416,53,846714,False,False,False,False,1
32417,56,1090053,True,False,True,False,1
32418,60,2079766,True,False,False,True,1
32419,62,2894160,False,False,False,True,1
32420,63,1218096,True,False,False,True,1
32421,54,3245129,True,False,True,False,1
32422,33,2219072,True,False,False,True,1
32423,55,2089340,False,False,False,False,1
32424,30,2063084,False,False,True,False,1
32425,64,2662708,True,False,False,True,1
32426,28,1892883,True,False,False,False,1
32427,29,1018961,False,False,True,False,1
32428,26,1112473,True,True,False,False,1
32429,34,2095647,True,False,False,True,1
32430,37,3394815,True,True,False,False,1
32431,36,2021396,True,False,False,True,1
32432,51,944404,False,False,False,True,1
32433,60,1808569,True,False,True,False,1
32434,42,2584963,True,True,False,False,1
32435,55,2050005,True,True,False,False,1
32436,37,1577519,True,False,False,True,1
32437,52,765796,True,False,False,True,1
32438,52,2542414,True,False,False,True,1
32439,46,1878893,False,True,False,False,1
32440,40,2875273,True,False,False,True,1
32441,58,1669967,False,False,True,False,1
32442,35,1080884,True,False,False,True,1
32443,53,1381127,True,False,False,True,1
32444,51,2852974,True,False,False,False,1
32445,43,1888173,False,False,True,False,1
32446,53,1363590,True,False,True,False,1
32447,38,2492246,False,False,False,True,1
32448,61,2527370,False,True,False,False,1
32449,58,2096666,True,False,True,False,1
32450,53,1433884,True,False,False,True,1
32451,37,2831428,True,False,False,False,1
32452,49,1598991,False,False,True,False,1
32453,26,1751025,False,False,False,False,0
32454,26,1220551,False,False,True,False,1
32455,59,2289594,False,False,False,False,0
32456,62,2229340,False,False,False,False,1
32457,47,2192146,False,True,False,False,1
32458,42,2038777,False,False,True,False,1
32459,49,1520773,True,False,True,False,1
32460,53,1296149,True,False,True,False,1
32461,50,2759433,True,False,True,False,1
32462,28,2527257,True,True,False,False,1
32463,25,1977280,True,False,False,False,1
32464,50,2022506,True,False,False,False,1
32465,39,2030236,True,False,True,False,1
32466,25,1382961,True,True,False,False,1
32467,53,906068,True,True,False,False,1
32468,39,1988920,False,False,False,False,1
32469,29,2055835,True,True,False,False,1
32470,56,2993872,False,False,False,False,1
32471,59,2428248,False,True,False,False,1
32472,48,2743264,False,False,False,True,1
32473,65,741434,False,False,False,True,1
32474,25,1607692,False,False,True,False,1
32475,26,1409327,True,True,False,False,1
32476,64,946637,True,False,False,True,1
32477,40,2491816,False,True,False,False,1
32478,36,2052460,True,False,True,False,1
32479,65,1129610,False,False,True,False,1
32480,45,3075234,True,False,False,False,1
32481,30,2124105,True,True,False,False,1
32482,31,2465095,True,False,True,False,1
32483,30,2063160,False,False,False,True,1
32484,30,2410961,True,True,False,False,1
32485,45,2486357,True,False,True,False,1
32486,33,1501797,False,True,False,False,1
32487,59,1013455,True,False,False,True,1
32488,38,2945791,True,False,False,True,1
32489,54,1895796,True,False,False,False,1
32490,43,2362915,False,False,False,True,1
32491,26,2311414,True,False,False,False,1
32492,49,2264011,False,False,False,False,1
32493,59,2565744,True,False,False,False,1
32494,56,2225911,False,False,False,False,1
32495,31,1691637,True,True,False,False,1
32496,58,3382290,False,False,False,True,1
32497,43,2033788,False,False,False,False,1
32498,42,1864565,False,False,False,False,1
32499,55,1063450,False,False,True,False,1
32500,35,1318858,True,True,False,False,1
32501,27,1501632,True,False,True,False,1
32502,41,2204851,False,False,True,False,1
32503,42,3245279,True,False,False,False,1
32504,48,1394243,False,False,False,False,1
32505,63,1689026,True,False,True,False,1
32506,37,1991751,True,False,False,False,1
32507,35,1215243,False,True,False,False,1
32508,48,2073173,False,False,True,False,1
32509,25,1916489,True,False,False,False,1
32510,25,1051929,True,False,False,False,1
32511,26,1191346,False,False,False,False,0
32512,36,1909654,False,False,True,False,1
32513,45,1980113,True,False,False,False,1
32514,56,537195,True,False,False,False,0
32515,34,1237004,False,False,False,True,1
32516,46,2223075,False,False,True,False,1
32517,31,1673221,True,False,True,False,1
32518,26,1063131,False,False,True,False,1
32519,63,2674202,True,True,False,False,1
32520,28,2536974,True,False,False,False,1
32521,52,3288097,False,False,True,False,1
32522,26,2554852,True,False,False,False,1
32523,45,2902301,True,True,False,False,1
32524,48,2730485,True,True,False,False,1
32525,52,1770540,False,False,False,False,1
32526,46,1537684,True,False,False,True,1
32527,56,3049067,False,False,False,False,1
32528,50,2653744,False,False,True,False,1
32529,47,1386989,True,True,False,False,1
32530,65,836825,True,False,False,True,1
32531,28,2164991,True,True,False,False,1
32532,60,3344864,False,False,False,True,1
32533,61,1311203,True,True,False,False,1
32534,28,2022556,True,True,False,False,1
32535,49,2953053,True,False,False,True,1
32536,38,2834845,True,False,True,False,1
32537,61,2806879,False,False,True,False,1
32538,51,1381834,False,True,False,False,1
32539,30,2302268,True,True,False,False,1
32540,44,2529757,False,True,False,False,1
32541,27,959226,False,True,False,False,1
32542,65,2381053,False,False,True,False,1
32543,36,2869800,True,False,False,True,1
32544,33,1194568,True,False,False,False,1
32545,36,1851858,False,False,True,False,1
32546,59,1136483,False,False,False,False,0
32547,50,2314340,False,False,False,True,1
32548,44,2072681,False,False,False,False,1
32549,45,2015260,True,False,True,False,1
32550,38,2434896,True,False,True,False,1
32551,65,933626,False,True,False,False,1
32552,62,2868667,False,False,False,False,1
32553,65,2829680,True,False,True,False,1
32554,50,1560783,False,False,False,True,1
32555,26,1565686,True,False,True,False,1
32556,56,1380875,True,False,False,False,1
32557,59,987400,False,True,False,False,1
32558,53,3291070,True,False,False,True,1
32559,57,2821422,True,False,True,False,1
32560,37,1915597,True,False,False,True,1
32561,32,2340106,True,False,False,False,1
32562,53,3440819,False,True,False,False,1
32563,51,2756622,False,False,False,True,1
32564,56,626044,True,False,True,False,1
32565,48,2223375,False,False,False,False,1
32566,36,1833359,True,True,False,False,1
32567,56,669267,True,True,False,False,0
32568,42,2238198,False,False,False,False,1
32569,64,1138768,True,False,True,False,1
32570,41,2818641,True,True,False,False,1
32571,30,1794153,False,False,True,False,1
32572,36,2719035,False,False,False,False,1
32573,56,1317023,False,True,False,False,1
32574,65,1372745,False,True,False,False,1
32575,63,1508287,True,False,False,True,1
32576,29,2266367,True,False,False,True,1
32577,37,1623783,False,False,True,False,1
32578,54,2172238,False,False,False,False,1
32579,29,1043576,False,False,False,True,1
32580,63,2997516,False,True,False,False,1
32581,62,3172522,True,True,False,False,1
32582,31,1958466,True,False,True,False,1
32583,61,1295088,True,True,False,False,1
32584,53,2686255,True,False,False,False,1
32585,64,1708752,True,True,False,False,1
32586,30,1531652,True,False,True,False,1
32587,50,1687901,False,True,False,False,1
32588,34,1876992,True,False,False,True,1
32589,25,2037669,True,False,False,False,1
32590,63,1670227,False,True,False,False,1
32591,32,2075986,True,False,False,True,1
32592,30,1727579,True,False,False,True,1
32593,33,1259187,False,False,False,True,1
32594,53,1806023,False,False,False,True,1
32595,56,2961870,False,False,True,False,1
32596,52,3102886,True,False,True,False,1
32597,47,1558757,False,False,True,False,1
32598,26,1914964,True,True,False,False,1
32599,57,2836308,False,True,False,False,1
32600,25,1260987,False,False,False,True,1
32601,56,896563,True,False,True,False,1
32602,36,1770778,False,True,False,False,1
32603,41,1611964,False,False,True,False,1
32604,39,1449563,False,False,True,False,1
32605,37,1612113,False,False,True,False,1
32606,25,1192656,True,True,False,False,1
32607,58,3344006,True,False,False,False,1
32608,35,2511047,True,True,False,False,1
32609,64,1076445,False,False,False,False,1
32610,48,2495590,False,False,False,False,1
32611,41,2253019,True,False,False,True,1
32612,37,1998390,True,False,True,False,1
32613,39,1793378,True,True,False,False,1
32614,62,768063,False,False,False,False,0
32615,51,2975402,True,False,False,False,1
32616,51,976028,False,False,True,False,1
32617,31,948731,False,False,False,True,1
32618,55,2691411,False,True,False,False,1
32619,25,2363678,True,False,False,False,1
32620,65,626224,False,False,False,False,0
32621,60,1167525,False,False,True,False,1
32622,43,1807456,False,False,True,False,1
32623,43,1777753,False,False,False,False,1
32624,54,1143690,True,False,False,False,1
32625,56,731856,True,False,True,False,1
32626,59,1781651,False,True,False,False,1
32627,36,1644147,True,False,False,False,1
32628,38,1464321,False,False,True,False,1
32629,62,1295825,True,True,False,False,1
32630,36,2502381,False,False,False,False,1
32631,36,1718198,False,True,False,False,1
32632,44,2096032,False,False,True,False,1
32633,32,976893,False,True,False,False,1
32634,49,1465161,True,False,False,False,1
32635,31,2565352,True,False,True,False,1
32636,30,1719923,False,False,True,False,1
32637,54,997278,False,True,False,False,1
32638,41,1915694,False,False,False,True,1
32639,38,3006180,True,False,False,True,1
32640,38,1947740,True,True,False,False,1
32641,65,2531369,True,False,False,False,1
32642,33,1955165,True,False,True,False,1
32643,45,1820600,True,False,False,True,1
32644,29,2061164,False,False,True,False,1
32645,46,2277691,False,False,False,True,1
32646,48,2322828,True,False,False,True,1
32647,33,1065561,True,False,False,False,1
32648,33,1092321,True,False,False,True,1
32649,25,1732769,False,True,False,False,1
32650,28,1440640,False,False,True,False,1
32651,58,3135449,False,False,False,True,1
32652,44,2098977,False,False,True,False,1
32653,56,601717,False,False,True,False,1
32654,25,875784,False,True,False,False,1
32655,33,1289608,False,False,True,False,1
32656,32,989452,False,False,False,True,1
32657,32,1634455,False,True,False,False,1
32658,26,1104518,True,False,True,False,1
32659,32,1536345,False,True,False,False,1
32660,53,1094886,True,False,False,False,1
32661,60,771706,True,False,False,False,0
32662,44,2111010,True,True,False,False,1
32663,31,1332330,False,False,False,False,1
32664,36,2885477,True,False,False,False,1
32665,43,2787731,True,True,False,False,1
32666,45,2118230,False,False,False,False,1
32667,51,2692234,False,False,False,True,1
32668,36,3238909,True,False,False,False,1
32669,30,1989344,True,True,False,False,1
32670,49,1783136,False,False,False,False,1
32671,63,1540279,True,False,False,False,1
32672,48,2416064,True,False,True,False,1
32673,33,1854230,True,False,False,False,1
32674,38,1477059,True,True,False,False,1
32675,31,1316239,False,False,True,False,1
32676,31,1982603,True,True,False,False,1
32677,54,2336409,False,False,False,False,1
32678,31,1237694,False,True,False,False,1
32679,36,1788051,False,True,False,False,1
32680,40,2002379,True,False,False,True,1
32681,60,2468052,False,False,True,False,1
32682,51,3306315,False,True,False,False,1
32683,36,1968848,False,True,False,False,1
32684,61,2627938,True,True,False,False,1
32685,35,908242,False,False,True,False,1
32686,42,2666513,False,False,False,True,1
32687,39,1419163,True,True,False,False,1
32688,48,1421347,True,False,False,True,1
32689,53,2922199,True,False,False,True,1
32690,26,1064672,False,False,True,False,1
32691,49,1547357,False,False,True,False,1
32692,33,1574929,True,False,False,False,1
32693,37,1584920,True,False,True,False,1
32694,50,2180545,True,False,False,True,1
32695,36,1992213,True,False,True,False,1
32696,51,992011,True,False,False,False,1
32697,36,2112000,False,False,False,True,1
32698,44,1931195,False,True,False,False,1
32699,60,1792829,True,False,False,False,1
32700,54,2353068,True,False,False,True,1
32701,44,2222106,False,False,False,True,1
32702,25,909160,False,False,False,False,0
32703,51,1067909,False,False,True,False,1
32704,59,3381212,True,False,False,True,1
32705,56,2634886,False,False,True,False,1
32706,34,1252009,True,False,False,True,1
32707,46,2529639,True,False,False,True,1
32708,60,1961221,False,False,False,False,0
32709,61,2778372,False,True,False,False,1
32710,27,1065766,True,True,False,False,1
32711,43,1705750,False,False,False,False,1
32712,64,2770006,False,False,True,False,1
32713,60,1297017,False,False,False,True,1
32714,54,2061648,False,False,False,False,1
32715,63,2693841,False,False,True,False,1
32716,44,1589932,False,False,True,False,1
32717,60,3361585,False,False,True,False,1
32718,35,1513507,True,True,False,False,1
32719,52,2545337,True,True,False,False,1
32720,52,3089367,True,False,True,False,1
32721,54,578992,True,True,False,False,0
32722,43,3356009,True,True,False,False,1
32723,63,2483337,False,False,True,False,1
32724,45,2456925,False,True,False,False,1
32725,59,2585606,True,False,False,False,1
32726,48,1761919,True,False,True,False,1
32727,38,3277992,True,True,False,False,1
32728,55,1272120,False,True,False,False,1
32729,31,1447994,True,True,False,False,1
32730,47,1913040,True,False,False,False,1
32731,28,1166991,True,True,False,False,1
32732,37,2664091,False,False,True,False,1
32733,57,2257072,False,False,True,False,1
32734,58,2309438,True,True,False,False,1
32735,56,891315,False,False,False,True,1
32736,48,1626376,False,True,False,False,1
32737,28,1955337,False,False,False,True,1
32738,62,661421,False,False,False,False,0
32739,52,1249686,False,False,False,False,1
32740,50,2303230,False,False,True,False,1
32741,57,1368548,False,True,False,False,1
32742,31,1337569,True,False,False,False,1
32743,56,1007007,True,False,False,False,1
32744,31,1752249,False,True,False,False,1
32745,62,2331886,True,False,False,True,1
32746,48,2613313,True,False,False,False,1
32747,48,1658609,False,False,False,True,1
32748,59,1020277,True,False,True,False,1
32749,63,2953388,True,False,False,True,1
32750,44,2722981,True,False,False,False,1
32751,60,2937323,True,False,True,False,1
32752,35,1217838,False,False,False,True,1
32753,45,2277582,False,False,False,True,1
32754,63,2393207,False,False,True,False,1
32755,64,978077,False,False,True,False,1
32756,42,1716817,True,False,True,False,1
32757,43,2042451,False,False,True,False,1
32758,47,1815036,True,True,False,False,1
32759,43,1571289,True,False,False,True,1
32760,58,1315622,False,False,False,False,0
32761,61,1920867,False,False,False,False,1
32762,63,3016285,True,False,True,False,1
32763,44,1668650,False,False,False,True,1
32764,59,2043787,False,False,True,False,1
32765,63,2513909,False,False,False,True,1
32766,33,2525272,True,False,False,True,1
32767,55,2527171,True,False,False,True,1
32768,47,2623396,False,True,False,False,1
32769,41,2052159,False,False,False,False,1
32770,61,1157621,False,False,True,False,1
32771,45,1913067,False,False,False,True,1
32772,30,956795,False,False,True,False,1
32773,59,1998850,True,False,True,False,1
32774,61,2068607,False,False,False,False,1
32775,42,2147495,False,True,False,False,1
32776,60,3050157,True,True,False,False,1
32777,63,858344,True,False,False,False,1
32778,38,2678255,False,False,False,False,1
32779,41,2344083,False,False,True,False,1
32780,26,1571051,False,False,False,False,0
32781,34,2020471,False,True,False,False,1
32782,39,1618794,False,False,False,False,1
32783,54,1153230,False,False,False,False,1
32784,60,1993846,False,False,True,False,1
32785,62,611293,False,False,False,False,0
32786,42,2680115,True,False,True,False,1
32787,32,1812097,True,False,False,False,1
32788,28,1033157,False,False,False,False,0
32789,50,2286686,True,False,True,False,1
32790,60,639729,False,False,False,False,0
32791,62,2372671,False,False,True,False,1
32792,29,1678536,True,True,False,False,1
32793,54,2994531,False,True,False,False,1
32794,37,1399166,False,False,True,False,1
32795,62,746142,True,False,False,True,1
32796,42,2676734,False,False,False,True,1
32797,39,2075262,True,False,True,False,1
32798,25,1861525,True,False,False,False,1
32799,55,1293638,True,True,False,False,1
32800,64,1250523,False,False,True,False,1
32801,38,2463068,True,True,False,False,1
32802,60,1759730,True,False,False,False,1
32803,27,884499,False,True,False,False,1
32804,56,3142832,True,False,False,False,1
32805,48,3159062,True,False,False,False,1
32806,60,1727450,False,True,False,False,1
32807,54,2449422,True,False,False,False,1
32808,45,1456282,True,False,False,False,1
32809,26,1404509,False,True,False,False,1
32810,50,2491437,False,False,False,True,1
32811,46,2461389,False,True,False,False,1
32812,47,2029728,False,False,False,False,1
32813,62,1808710,False,True,False,False,1
32814,55,2266790,False,True,False,False,1
32815,64,2636568,True,False,True,False,1
32816,61,1754928,False,False,False,False,1
32817,35,1947499,False,True,False,False,1
32818,42,2146981,False,False,False,False,1
32819,28,1069623,True,False,False,True,1
32820,42,2581889,True,False,False,False,1
32821,35,1634328,False,False,True,False,1
32822,46,2451535,True,True,False,False,1
32823,65,1840989,False,False,True,False,1
32824,26,983170,False,False,False,True,1
32825,29,1641013,False,False,False,True,1
32826,44,1828440,True,False,False,True,1
32827,61,1360291,True,False,True,False,1
32828,27,952685,False,False,False,False,0
32829,40,2338551,True,False,False,False,1
32830,65,1364387,True,False,True,False,1
32831,32,889282,False,False,False,False,1
32832,54,2579677,False,False,True,False,1
32833,38,2592400,True,True,False,False,1
32834,39,2206996,False,True,False,False,1
32835,64,3099188,True,False,True,False,1
32836,33,2269139,True,False,True,False,1
32837,28,1319639,True,False,False,True,1
32838,38,3232508,True,False,False,False,1
32839,58,3185438,True,False,True,False,1
32840,35,1323173,False,True,False,False,1
32841,48,2399810,True,True,False,False,1
32842,49,2551070,True,False,False,False,1
32843,32,1887007,True,False,True,False,1
32844,34,1152174,False,False,True,False,1
32845,51,3181489,True,False,True,False,1
32846,62,2859390,False,False,True,False,1
32847,43,2267950,True,False,False,False,1
32848,37,2466241,False,True,False,False,1
32849,34,1320046,True,False,True,False,1
32850,62,2731546,True,False,False,True,1
32851,50,2292530,False,True,False,False,1
32852,31,1098541,False,False,False,True,1
32853,47,2961941,True,False,False,True,1
32854,54,3399994,False,False,False,True,1
32855,25,1257755,True,True,False,False,1
32856,27,976456,False,False,True,False,1
32857,63,2465729,False,True,False,False,1
32858,29,1631489,True,False,False,False,1
32859,33,2031671,False,False,True,False,1
32860,51,3189351,True,True,False,False,1
32861,64,1427385,True,False,False,False,1
32862,53,1930776,False,False,False,True,1
32863,53,3119195,True,False,True,False,1
32864,40,2023572,False,False,False,True,1
32865,34,1055935,True,False,True,False,1
32866,41,2447073,False,False,False,False,1
32867,49,2202275,False,False,False,False,1
32868,43,2251708,False,False,False,True,1
32869,47,3394741,True,False,False,True,1
32870,57,3222663,True,False,True,False,1
32871,49,2744526,False,True,False,False,1
32872,30,1135962,False,False,False,False,1
32873,58,2776259,True,False,True,False,1
32874,34,1392102,False,True,False,False,1
32875,28,1694013,True,False,False,False,1
32876,56,2631958,False,False,False,False,1
32877,35,1469972,False,False,False,False,1
32878,45,1599194,False,False,False,False,1
32879,46,2337007,False,True,False,False,1
32880,45,2796820,True,False,False,False,1
32881,39,1938396,False,False,True,False,1
32882,64,2707982,True,False,False,False,1
32883,61,2907833,False,False,False,False,1
32884,27,1559601,True,False,True,False,1
32885,43,3421570,True,False,False,False,1
32886,40,2394639,False,False,False,True,1
32887,31,2218508,True,True,False,False,1
32888,45,2580663,False,False,False,False,1
32889,33,2559980,True,False,False,False,1
32890,44,2148469,True,True,False,False,1
32891,35,1993727,False,False,False,False,1
32892,34,2498915,True,True,False,False,1
32893,44,1481741,False,False,True,False,1
32894,58,2360966,False,False,True,False,1
32895,45,1771639,False,False,False,False,1
32896,64,2444576,True,True,False,False,1
32897,25,1894998,False,False,True,False,1
32898,43,1549865,True,False,False,False,1
32899,26,1074995,False,False,True,False,1
32900,29,1980555,False,True,False,False,1
32901,29,1080626,True,True,False,False,1
32902,29,2005777,True,True,False,False,1
32903,36,3058581,True,False,False,False,1
32904,37,1738854,False,False,True,False,1
32905,57,2484095,True,False,False,False,1
32906,37,2253197,False,True,False,False,1
32907,32,1532181,True,True,False,False,1
32908,46,2304478,True,False,False,False,1
32909,57,945007,False,True,False,False,1
32910,36,3209568,True,False,False,True,1
32911,56,2454846,False,False,False,False,1
32912,38,1795734,True,False,False,False,1
32913,34,1143497,True,True,False,False,1
32914,56,1977128,False,True,False,False,1
32915,33,2088095,True,True,False,False,1
32916,62,1999387,True,False,True,False,1
32917,51,2024822,False,True,False,False,1
32918,42,3449785,True,False,True,False,1
32919,55,1827238,False,True,False,False,1
32920,53,1673436,False,True,False,False,1
32921,32,1182342,False,True,False,False,1
32922,50,2235047,False,True,False,False,1
32923,48,2247305,True,False,False,True,1
32924,50,1941619,False,False,False,True,1
32925,63,2813040,True,False,False,True,1
32926,61,2260239,False,False,False,True,1
32927,57,547491,False,False,True,False,1
32928,50,1607760,True,False,True,False,1
32929,60,2368695,False,False,False,False,0
32930,62,2761574,True,True,False,False,1
32931,25,1394125,False,False,True,False,1
32932,57,821367,False,False,False,True,1
32933,26,1034766,False,False,False,False,0
32934,32,892367,False,False,False,False,1
32935,32,1095183,True,True,False,False,1
32936,63,592340,False,False,False,True,1
32937,56,1724212,True,False,True,False,1
32938,45,1934929,True,False,False,True,1
32939,49,2494859,False,False,True,False,1
32940,55,1995658,True,False,False,False,1
32941,54,2620301,True,True,False,False,1
32942,28,2238580,True,False,True,False,1
32943,35,1510969,True,False,True,False,1
32944,48,2459339,False,False,True,False,1
32945,40,2021038,False,False,False,False,1
32946,45,2007582,False,False,False,True,1
32947,59,3137155,False,True,False,False,1
32948,48,3152611,True,False,False,False,1
32949,56,646937,False,True,False,False,0
32950,29,1388796,True,False,False,False,1
32951,51,3245515,True,False,True,False,1
32952,64,1023278,True,False,True,False,1
32953,54,3201914,False,False,False,False,1
32954,58,3182623,True,False,False,True,1
32955,46,1881131,True,False,False,True,1
32956,36,1937486,False,False,True,False,1
32957,57,1439368,False,False,True,False,1
32958,60,1188862,True,False,False,True,1
32959,48,2369090,False,False,True,False,1
32960,32,1928706,False,True,False,False,1
32961,63,548328,True,False,False,True,1
32962,38,3283347,True,False,True,False,1
32963,33,1652219,False,False,False,True,1
32964,54,687879,False,True,False,False,0
32965,27,1084402,False,False,False,True,1
32966,39,1537273,True,False,False,False,1
32967,56,3399312,True,False,False,True,1
32968,27,1585620,False,False,False,False,0
32969,58,1227108,False,False,False,False,0
32970,64,1228361,True,False,False,True,1
32971,31,1765549,True,False,False,False,1
32972,47,2958596,True,True,False,False,1
32973,26,997607,False,False,False,False,0
32974,50,2195934,True,False,False,False,1
32975,44,1506124,False,False,False,True,1
32976,40,1829542,True,False,True,False,1
32977,53,2732841,True,True,False,False,1
32978,59,1877635,False,False,True,False,1
32979,49,2066426,False,False,True,False,1
32980,25,1762316,True,False,False,True,1
32981,30,2207320,True,False,True,False,1
32982,26,1152462,False,False,True,False,1
32983,32,1205429,True,True,False,False,1
32984,27,1341610,False,False,True,False,1
32985,30,2011888,True,False,False,False,1
32986,25,1232709,True,False,False,True,1
32987,65,2114317,False,False,True,False,1
32988,36,3138713,True,False,False,False,1
32989,44,2584708,True,False,True,False,1
32990,36,3043433,True,False,False,False,1
32991,42,2307231,False,True,False,False,1
32992,38,1889243,True,False,False,False,1
32993,47,2373152,False,False,True,False,1
32994,31,1603720,False,False,False,False,1
32995,35,1690453,True,False,False,False,1
32996,45,1856912,True,False,False,False,1
32997,39,2437075,True,False,False,True,1
32998,49,1643196,False,False,False,False,1
32999,38,1837364,False,False,False,False,1
33000,47,2346463,False,True,False,False,1
33001,46,3439408,True,False,False,False,1
33002,46,2803410,True,False,False,False,1
33003,48,2925087,True,False,False,False,1
33004,64,883360,False,False,True,False,1
33005,50,1563370,False,False,False,False,1
33006,46,2753798,False,True,False,False,1
33007,39,2638858,False,False,True,False,1
33008,30,2025798,True,True,False,False,1
33009,29,1626463,True,False,False,True,1
33010,31,1054981,True,False,True,False,1
33011,56,1822216,True,False,False,True,1
33012,28,1175997,False,False,False,False,0
33013,41,2266534,False,False,True,False,1
33014,58,3125755,True,False,False,True,1
33015,46,1882990,False,False,False,True,1
33016,51,1575576,False,False,False,False,1
33017,43,1968349,True,True,False,False,1
33018,39,2531652,False,True,False,False,1
33019,48,1811132,False,True,False,False,1
33020,35,1613610,False,False,False,False,1
33021,35,1284503,False,False,True,False,1
33022,39,1747092,True,False,False,True,1
33023,31,1418166,False,False,False,False,1
33024,58,1120640,True,False,True,False,1
33025,49,2480161,False,True,False,False,1
33026,52,3352681,True,True,False,False,1
33027,45,2015242,True,False,True,False,1
33028,55,1261588,True,False,False,True,1
33029,52,2675722,False,False,False,True,1
33030,55,2608941,False,False,False,False,1
33031,55,1402066,True,False,False,False,1
33032,41,3176472,True,False,True,False,1
33033,33,957227,False,False,True,False,1
33034,27,1791719,True,False,True,False,1
33035,41,2567585,True,False,True,False,1
33036,54,2750711,True,True,False,False,1
33037,56,714881,True,True,False,False,0
33038,47,1575208,True,False,False,True,1
33039,37,2374764,False,False,False,True,1
33040,28,1296870,False,False,False,False,0
33041,43,2712990,False,False,False,False,1
33042,31,1600411,True,False,True,False,1
33043,49,2279542,False,False,False,True,1
33044,36,1911736,False,False,False,True,1
33045,25,1525446,False,False,False,True,1
33046,37,2769439,True,True,False,False,1
33047,65,1101987,False,True,False,False,1
33048,56,3062923,False,False,False,False,1
33049,61,1877359,False,False,False,True,1
33050,38,2788978,True,False,True,False,1
33051,64,3352801,False,False,False,False,1
33052,64,1958967,True,False,False,False,1
33053,34,1666838,False,True,False,False,1
33054,48,3391440,True,True,False,False,1
33055,60,1986687,False,False,True,False,1
33056,28,1472453,True,False,False,False,1
33057,38,2095451,False,False,False,True,1
33058,33,1758402,False,False,True,False,1
33059,39,3198331,True,False,False,False,1
33060,54,1823750,False,False,True,False,1
33061,53,895105,True,False,False,True,1
33062,54,2082312,True,False,False,False,1
33063,60,1555891,True,False,True,False,1
33064,44,3199638,True,False,False,False,1
33065,65,2775508,False,False,True,False,1
33066,59,1998889,False,True,False,False,1
33067,31,1611728,True,True,False,False,1
33068,47,1952927,True,False,True,False,1
33069,28,1951599,False,False,False,False,0
33070,33,965177,False,True,False,False,1
33071,46,1682941,True,True,False,False,1
33072,49,1467483,False,True,False,False,1
33073,30,1914153,True,False,True,False,1
33074,49,1861577,True,False,False,False,1
33075,40,2350362,True,False,False,False,1
33076,61,2182194,False,False,False,False,1
33077,28,1939239,False,False,False,False,0
33078,46,1585402,False,False,True,False,1
33079,36,2043303,True,False,False,False,1
33080,43,1537103,True,True,False,False,1
33081,28,1128259,False,False,False,True,1
33082,42,1605903,True,False,False,False,1
33083,32,1080411,True,False,False,False,1
33084,41,1576373,True,False,True,False,1
33085,64,779945,False,False,False,True,1
33086,55,1242656,True,False,True,False,1
33087,62,1102552,False,True,False,False,1
33088,65,2401471,True,False,False,False,1
33089,57,1885849,True,False,True,False,1
33090,57,3187779,True,True,False,False,1
