CURR_AGE,new_income,GENDER_M,age_cat_2,age_cat_3,age_cat_4,pred
28,1297910,False,False,True,False,1
65,1863581,True,False,False,False,1
61,3211825,True,False,False,True,1
50,2190308,False,False,False,True,1
42,2151518,False,False,True,False,1
36,1520681,False,False,False,False,1
42,2518472,True,False,False,True,1
43,2341046,False,False,True,False,1
29,1142228,False,False,True,False,1
51,640214,True,False,True,False,1
31,1443632,False,False,True,False,1
42,2211559,True,False,True,False,1
62,557693,True,False,False,True,1
62,2439911,False,True,False,False,1
58,2347323,True,False,False,True,1
41,2055106,True,False,True,False,1
37,1540991,False,False,False,False,1
43,2187823,False,False,True,False,1
34,1761881,True,True,False,False,1
43,2833735,True,False,False,False,1
53,2512827,True,False,False,False,1
43,2654819,True,True,False,False,1
44,3323987,True,True,False,False,1
31,1013953,False,False,True,False,1
65,2772408,True,False,False,True,1
49,1459262,True,False,False,True,1
39,1744719,False,False,True,False,1
56,2138671,True,True,False,False,1
49,2771656,False,False,False,False,1
27,1876331,False,True,False,False,1
35,1953747,False,False,False,True,1
28,1673907,False,False,True,False,1
34,1129592,True,True,False,False,1
29,2017938,True,False,False,False,1
42,2609082,True,True,False,False,1
62,1647011,False,False,False,False,1
38,1516778,True,False,True,False,1
29,1042437,True,False,False,False,1
58,3268827,False,False,False,False,0
46,2882372,True,False,True,False,1
30,2051228,True,True,False,False,1
42,2461631,False,True,False,False,1
29,1254377,False,False,True,False,1
61,3391021,True,False,False,True,1
47,3058935,True,False,True,False,1
43,2600339,True,False,True,False,1
61,1478252,True,False,False,False,1
58,3200070,False,True,False,False,1
49,1390954,False,False,False,False,1
46,2199857,False,False,False,False,1
50,1573712,True,False,False,True,1
44,1794855,True,False,False,False,1
59,1773038,True,False,False,False,1
44,1940414,True,False,False,False,1
35,1061099,False,False,False,False,1
33,1432022,False,False,True,False,1
47,2775175,True,True,False,False,1
26,2134054,True,False,True,False,1
56,3035644,True,False,True,False,1
59,707491,True,False,False,False,0
49,1406683,False,True,False,False,1
61,2933857,False,True,False,False,1
48,2123460,False,False,False,True,1
59,2889832,False,False,True,False,1
41,3464512,True,False,True,False,1
53,3132407,False,True,False,False,1
32,1432437,False,False,False,False,1
30,1594245,False,False,True,False,1
57,2738169,True,False,True,False,1
41,1936970,True,False,False,False,1
34,1867402,True,False,False,False,1
61,1968491,True,False,True,False,1
39,2549007,True,True,False,False,1
25,1612569,True,False,True,False,1
65,620887,True,True,False,False,0
28,1829738,False,False,True,False,1
31,1921224,True,False,False,False,1
32,1752336,False,True,False,False,1
41,3043182,True,False,False,False,1
27,2025687,False,True,False,False,1
61,2914565,True,False,False,False,1
41,2934008,True,True,False,False,1
63,1615618,True,True,False,False,1
58,3061348,False,False,True,False,1
41,2146231,False,False,True,False,1
56,2683547,False,True,False,False,1
45,2607175,True,False,False,False,1
43,1528828,False,False,True,False,1
50,3024137,True,False,False,True,1
51,3449354,True,True,False,False,1
58,1488138,True,False,True,False,1
26,973595,False,False,False,False,0
36,2206079,True,True,False,False,1
48,2706872,False,False,False,False,1
61,3418820,True,False,False,False,1
26,1527681,True,True,False,False,1
31,1413295,True,False,False,False,1
62,942270,False,False,False,True,1
50,2336958,False,True,False,False,1
34,1145314,True,False,False,False,1
42,2963678,True,False,True,False,1
27,1628828,False,False,False,True,1
52,1715284,False,True,False,False,1
60,2766181,True,False,True,False,1
26,1773288,True,True,False,False,1
48,1863735,False,False,True,False,1
40,2241716,True,False,False,False,1
41,2166692,True,True,False,False,1
64,2261728,False,False,False,False,1
55,685161,True,False,False,False,0
37,2457391,True,False,False,True,1
31,1079719,False,False,False,False,1
28,1117875,False,True,False,False,1
55,1926979,True,True,False,False,1
61,1144534,False,False,True,False,1
28,1813276,False,False,False,False,0
63,1641814,False,False,True,False,1
48,1654731,True,True,False,False,1
28,982314,False,True,False,False,1
48,1579587,False,False,True,False,1
26,1282818,True,False,True,False,1
37,1901335,False,False,True,False,1
48,2742972,False,False,True,False,1
65,2978752,False,False,True,False,1
60,1331524,True,False,True,False,1
37,2527264,False,False,True,False,1
50,3220892,True,False,True,False,1
59,1267618,False,False,True,False,1
25,2415855,True,False,False,False,1
63,1137205,True,True,False,False,1
48,1437806,True,False,False,False,1
57,568607,False,True,False,False,0
38,2426570,True,False,True,False,1
43,3068096,True,False,True,False,1
42,2479055,True,False,False,False,1
64,3220413,True,False,False,False,1
41,1454084,False,False,True,False,1
34,1065161,False,False,False,False,1
27,918322,False,False,True,False,1
33,1888256,False,False,False,False,1
39,1952210,False,False,False,False,1
32,2162381,True,True,False,False,1
63,2177589,False,False,False,True,1
61,2682433,True,False,True,False,1
42,1895986,False,False,True,False,1
45,1689579,False,False,False,False,1
41,2120603,True,True,False,False,1
57,999244,True,False,False,True,1
36,1719823,False,False,False,True,1
33,2210142,True,True,False,False,1
62,3239224,False,False,False,True,1
62,2467607,True,True,False,False,1
43,1625529,False,False,False,False,1
48,2758247,False,False,False,False,1
38,1865595,True,True,False,False,1
64,2583860,True,False,True,False,1
52,2844721,False,False,False,False,1
44,2974097,True,True,False,False,1
46,2375563,True,True,False,False,1
25,964090,False,False,False,False,0
47,1652800,True,False,False,True,1
50,3083291,True,False,False,False,1
51,638826,False,False,False,False,0
48,1830348,False,True,False,False,1
38,1745584,False,True,False,False,1
45,2092759,False,True,False,False,1
29,1287753,False,True,False,False,1
29,2075477,True,False,True,False,1
27,1046815,True,False,True,False,1
40,3039444,True,False,True,False,1
56,3271498,False,False,False,False,1
47,3329288,True,False,False,True,1
62,2091700,True,False,False,True,1
55,2736693,False,False,True,False,1
47,3271082,True,False,False,False,1
58,744232,True,False,False,False,0
39,2740178,False,False,False,True,1
51,627620,False,True,False,False,0
54,3023140,True,True,False,False,1
56,2354753,False,False,True,False,1
26,1133826,True,False,False,True,1
40,1492616,False,False,False,False,1
61,2008069,True,False,False,False,1
65,2160351,True,True,False,False,1
30,1774727,False,False,False,True,1
29,1594318,True,False,True,False,1
61,2229090,True,False,False,True,1
46,1954553,True,False,True,False,1
32,1343770,True,True,False,False,1
45,2673090,True,False,False,False,1
32,1157283,True,True,False,False,1
31,1746537,True,False,False,False,1
59,1703636,True,False,True,False,1
63,3070409,False,False,True,False,1
34,1535669,True,False,False,True,1
28,2325808,True,False,False,False,1
48,2008298,False,False,False,True,1
39,2110426,False,False,False,True,1
42,2234832,False,False,False,False,1
44,2272663,True,False,False,True,1
51,2090666,False,True,False,False,1
47,2408633,False,False,False,False,1
60,1407683,False,True,False,False,1
63,1436861,True,False,False,True,1
27,1127902,True,False,False,True,1
45,1776947,False,False,False,True,1
65,1977483,False,False,False,False,1
57,2386928,False,False,True,False,1
33,2539918,True,False,False,False,1
41,2316798,False,False,True,False,1
40,1733402,False,False,False,False,1
58,832767,False,True,False,False,1
42,2271162,False,False,False,False,1
49,1719351,False,False,False,True,1
60,2518953,True,False,False,False,1
65,2476058,False,False,False,True,1
58,1005160,False,False,False,True,1
60,2507798,False,True,False,False,1
29,1071176,False,False,False,False,1
34,2039937,True,False,True,False,1
49,1776218,True,False,False,False,1
38,3283470,True,False,False,False,1
60,1569361,False,False,False,False,0
57,1521095,False,False,False,False,1
40,2438885,False,False,True,False,1
52,3087750,False,True,False,False,1
37,3219118,True,False,False,False,1
34,2338284,True,False,False,False,1
65,869070,True,False,False,False,1
65,545769,True,False,False,True,1
56,1110972,False,False,False,True,1
35,1533646,False,False,False,True,1
49,1397790,True,False,True,False,1
38,2236938,True,False,False,False,1
48,2290016,False,True,False,False,1
40,1682971,True,False,True,False,1
46,1454167,True,False,True,False,1
36,2610984,False,False,False,False,1
54,1755196,False,False,False,False,1
27,2081924,True,False,False,False,1
54,1299132,True,False,False,False,1
57,2287028,False,False,False,True,1
50,2740020,False,True,False,False,1
30,1296007,True,False,True,False,1
53,2663025,True,False,False,False,1
30,1019143,False,False,True,False,1
56,2924586,True,True,False,False,1
48,2572335,True,False,False,True,1
54,712411,False,False,False,False,0
34,1681702,False,True,False,False,1
58,2364257,True,False,False,False,1
63,1570342,True,False,True,False,1
56,2545718,False,True,False,False,1
56,777336,True,False,True,False,1
64,2432063,False,False,False,False,1
30,1622810,True,False,True,False,1
49,1610174,False,True,False,False,1
39,2684026,False,False,False,True,1
53,3095090,False,False,True,False,1
28,892052,False,False,False,True,1
65,985396,True,False,True,False,1
30,1637190,False,True,False,False,1
62,3452068,True,False,False,False,1
34,1847126,True,False,False,False,1
29,955745,False,False,False,False,1
44,2998268,True,False,True,False,1
50,1669780,False,False,False,True,1
48,3356296,True,False,False,False,1
32,1518439,False,False,True,False,1
64,1844605,True,True,False,False,1
25,1232041,False,True,False,False,1
47,1604688,True,False,False,False,1
61,2984264,True,True,False,False,1
47,1427527,False,False,True,False,1
54,1583101,False,True,False,False,1
49,1800052,False,True,False,False,1
50,2061574,True,True,False,False,1
33,1285884,True,True,False,False,1
29,1359013,False,False,False,False,1
30,1597771,True,False,True,False,1
36,3038454,True,False,False,False,1
49,2408282,False,False,True,False,1
27,1164201,False,False,False,True,1
35,1432991,False,False,False,True,1
29,1215141,False,True,False,False,1
59,1570490,False,True,False,False,1
58,2339947,False,False,False,True,1
39,2014771,True,True,False,False,1
33,1186174,False,False,True,False,1
56,1884798,False,True,False,False,1
40,1502778,True,False,False,True,1
53,2544361,True,False,False,True,1
42,2243146,True,False,True,False,1
52,1541232,False,False,False,True,1
41,1669995,False,False,False,True,1
35,978163,False,False,False,True,1
42,1415663,True,False,False,True,1
54,1176624,False,False,False,False,1
63,2646364,True,False,False,True,1
59,2482913,True,False,True,False,1
37,2205470,True,False,False,True,1
56,2654453,True,True,False,False,1
30,2133957,True,False,True,False,1
33,1877801,True,True,False,False,1
39,3462664,True,True,False,False,1
62,2939495,True,False,True,False,1
46,2750434,False,True,False,False,1
37,2009019,False,False,False,True,1
48,2143266,False,False,False,True,1
28,1895480,True,False,False,True,1
42,2194362,False,False,True,False,1
47,1741721,False,True,False,False,1
41,2388984,False,False,False,True,1
31,954389,False,False,True,False,1
42,1951485,True,False,True,False,1
39,1719164,False,False,True,False,1
45,3215186,True,True,False,False,1
52,1510168,False,True,False,False,1
31,1319902,True,False,False,False,1
61,1931128,False,False,True,False,1
29,2158198,True,True,False,False,1
28,1318678,True,False,True,False,1
38,2382664,True,False,True,False,1
61,1779674,True,False,False,False,1
32,1721218,False,False,False,True,1
62,1741288,True,False,True,False,1
53,2764212,False,False,False,False,1
38,2014791,False,False,False,False,1
36,3291886,True,False,False,False,1
58,1526968,True,False,False,False,1
35,1096079,False,False,True,False,1
54,2582790,False,True,False,False,1
55,2985492,True,False,True,False,1
63,3330507,True,False,False,True,1
51,2545789,True,False,True,False,1
56,1285754,False,False,False,False,1
41,1669707,True,False,False,False,1
55,1496811,True,True,False,False,1
61,751492,True,False,False,True,1
26,1601874,True,False,True,False,1
27,1773276,False,False,False,True,1
50,1502478,True,False,True,False,1
41,2270259,False,False,False,False,1
63,1640890,True,False,False,True,1
52,561760,False,False,False,False,0
34,1366044,True,False,False,True,1
31,2255595,True,True,False,False,1
41,1915503,False,True,False,False,1
31,1312371,False,True,False,False,1
64,2017919,False,True,False,False,1
38,2659693,False,False,True,False,1
54,1573177,True,True,False,False,1
45,1680771,False,False,False,False,1
26,1522211,False,False,False,False,0
42,2638242,False,True,False,False,1
53,2702221,True,True,False,False,1
60,2323884,True,True,False,False,1
57,1397717,True,False,False,False,1
41,2298950,True,False,False,True,1
47,3190816,True,True,False,False,1
49,1457348,True,True,False,False,1
25,1475838,True,False,False,False,1
32,2341724,True,False,False,True,1
32,1344905,False,True,False,False,1
61,730724,True,False,False,True,1
36,1779950,False,False,True,False,1
31,1870657,False,True,False,False,1
59,3322695,False,False,False,False,0
65,2918436,True,False,False,True,1
54,2537756,True,False,False,True,1
26,1072685,False,True,False,False,1
34,1294413,True,False,True,False,1
32,2324974,True,False,False,True,1
56,2324991,False,False,False,False,1
59,2267799,False,True,False,False,1
49,1722094,True,False,False,False,1
42,1977343,False,False,False,True,1
43,3401803,True,False,False,True,1
42,2177887,True,True,False,False,1
51,2845681,False,False,True,False,1
39,2764720,False,False,False,True,1
45,2311846,False,False,False,True,1
58,1178356,True,False,True,False,1
38,2294023,True,True,False,False,1
53,1355348,True,False,False,False,1
42,1503076,False,False,True,False,1
46,2205770,False,False,True,False,1
38,1851071,False,False,False,True,1
50,1783752,True,False,True,False,1
55,3253982,True,False,False,False,1
53,2621986,False,True,False,False,1
57,2899047,True,True,False,False,1
57,2626702,True,True,False,False,1
38,2745181,True,False,False,True,1
30,1315220,False,False,True,False,1
61,2952845,False,False,False,True,1
28,974135,False,False,True,False,1
34,1262665,True,False,False,True,1
43,1472281,True,False,False,False,1
48,2598304,True,False,True,False,1
30,2160914,True,True,False,False,1
48,1753669,True,True,False,False,1
53,925279,False,False,False,True,1
49,2706449,True,True,False,False,1
48,2421159,False,False,True,False,1
41,2787142,True,True,False,False,1
51,3282132,False,False,False,True,1
59,2249836,False,False,False,False,0
51,1076329,True,True,False,False,1
65,2838386,True,True,False,False,1
31,2364839,True,False,True,False,1
30,1652510,False,True,False,False,1
56,2707620,False,False,False,True,1
64,1074746,True,False,False,False,1
57,907630,False,True,False,False,1
31,1407709,True,False,False,True,1
62,2030470,True,True,False,False,1
55,866045,False,False,False,False,1
37,2133326,True,True,False,False,1
41,2720939,True,False,False,False,1
53,2654895,False,False,True,False,1
60,2581632,False,True,False,False,1
27,1494620,True,False,False,False,1
49,2587488,True,False,True,False,1
41,2809021,True,False,False,True,1
65,3009204,False,True,False,False,1
55,2500678,True,False,True,False,1
29,1654115,True,False,False,False,1
52,3227685,False,False,True,False,1
28,1081635,True,False,False,False,1
54,809886,False,False,False,False,1
46,2374467,True,False,False,False,1
25,1136253,False,False,True,False,1
60,640311,False,True,False,False,0
35,1631109,False,False,True,False,1
26,1915382,True,False,False,True,1
56,2928932,True,True,False,False,1
61,818124,False,False,False,True,1
54,3141418,True,False,False,False,1
28,1086180,False,False,False,True,1
56,2018590,False,False,False,True,1
56,1362787,True,True,False,False,1
53,3420689,True,True,False,False,1
52,1311447,True,True,False,False,1
25,1804730,False,False,True,False,1
64,3335883,False,True,False,False,1
60,1930876,False,False,True,False,1
27,1355969,True,False,True,False,1
26,2331395,True,True,False,False,1
45,2794310,True,False,False,False,1
56,2982781,False,False,False,False,1
52,1505191,False,False,True,False,1
42,2084803,False,False,False,False,1
47,2602054,False,False,True,False,1
56,636302,True,False,False,True,1
29,2354308,True,False,True,False,1
38,2522979,True,False,False,False,1
55,2591379,True,False,True,False,1
34,1133115,True,True,False,False,1
55,939852,True,False,False,True,1
54,1022317,False,True,False,False,1
27,1661896,True,True,False,False,1
42,2297135,False,False,True,False,1
57,610435,True,True,False,False,0
42,3461414,True,False,True,False,1
47,2293139,True,False,True,False,1
56,2114954,False,False,False,True,1
34,1411520,True,True,False,False,1
54,898196,False,True,False,False,1
50,1407312,True,False,True,False,1
42,2434454,False,False,False,True,1
52,3311732,True,True,False,False,1
34,2470294,True,False,False,True,1
25,2420242,True,True,False,False,1
34,1842527,True,False,False,True,1
32,2099294,True,False,True,False,1
46,2805773,True,False,False,False,1
58,1719696,True,False,False,True,1
46,1514889,False,True,False,False,1
43,1966295,False,False,False,True,1
29,2031713,True,False,False,True,1
61,2879465,False,False,True,False,1
34,2243649,True,False,False,False,1
59,2805417,True,True,False,False,1
26,2089855,True,False,False,True,1
40,2415886,False,True,False,False,1
62,838490,False,True,False,False,1
59,1899840,False,True,False,False,1
65,2153945,False,True,False,False,1
37,2619428,False,False,False,False,1
63,2885243,True,False,True,False,1
36,1936046,False,False,True,False,1
34,2569693,True,False,False,False,1
34,1684125,False,False,False,True,1
47,1527168,True,False,True,False,1
65,2368065,True,False,False,False,1
51,2245869,True,False,False,True,1
59,2207440,True,False,True,False,1
46,2286733,False,True,False,False,1
25,1812392,False,False,False,True,1
49,1497518,False,False,True,False,1
53,1355282,True,True,False,False,1
39,2378982,False,False,False,True,1
42,3093341,True,True,False,False,1
63,1217850,False,True,False,False,1
34,1887979,True,True,False,False,1
54,2349076,False,False,False,True,1
60,2113463,False,False,False,False,0
25,1558140,False,True,False,False,1
41,1560964,True,False,True,False,1
42,2445493,True,False,True,False,1
50,1573168,False,False,True,False,1
42,2639345,True,False,True,False,1
64,3213900,False,False,True,False,1
36,2093444,False,False,True,False,1
52,1742260,False,False,False,True,1
63,1244658,True,False,False,False,1
61,737875,False,True,False,False,0
33,1907312,False,False,False,False,1
39,1397401,False,True,False,False,1
26,1557602,False,False,False,False,0
51,3034937,True,False,True,False,1
43,1892429,False,False,True,False,1
45,2527422,False,False,False,True,1
46,2513820,False,False,False,False,1
61,859951,True,False,False,False,1
26,1081489,True,False,True,False,1
48,2062168,True,False,True,False,1
50,2078932,True,False,True,False,1
63,3394819,True,False,True,False,1
55,2586646,True,False,True,False,1
42,2166793,False,False,False,True,1
33,1300665,False,False,False,False,1
62,1049190,False,True,False,False,1
53,2225843,False,False,False,False,1
37,3172402,True,False,False,True,1
56,1794489,False,True,False,False,1
58,2220920,True,True,False,False,1
34,1400714,False,True,False,False,1
38,2155124,True,False,False,False,1
60,1357281,True,False,False,True,1
42,3376750,True,False,True,False,1
56,1775945,False,False,False,False,1
58,1006239,True,False,False,False,1
26,1644270,False,False,True,False,1
27,1178259,False,True,False,False,1
63,1487717,True,False,True,False,1
32,1850893,True,False,False,True,1
62,842548,False,False,True,False,1
59,978257,False,False,False,False,0
35,2243676,True,False,False,False,1
51,1313028,False,False,False,True,1
34,1804553,True,True,False,False,1
51,1760865,False,False,False,False,1
41,2551340,True,False,True,False,1
48,2318265,False,False,False,False,1
30,1929004,False,False,True,False,1
58,1892895,True,True,False,False,1
26,1979551,False,False,True,False,1
61,1536912,False,False,True,False,1
53,1596880,True,False,False,False,1
62,1191951,False,False,False,False,1
55,2534226,True,False,False,False,1
49,1863212,False,False,False,True,1
29,1090502,True,False,False,True,1
45,2177371,True,False,False,True,1
49,2731987,True,False,False,False,1
64,2364898,False,True,False,False,1
59,990623,False,False,True,False,1
32,1530200,False,False,True,False,1
42,1422526,False,False,False,True,1
26,2559202,True,False,True,False,1
56,2694585,False,True,False,False,1
58,3288721,False,False,True,False,1
38,1651128,True,False,False,False,1
29,1642010,True,True,False,False,1
42,2591403,False,True,False,False,1
32,1624749,False,False,False,False,1
27,1980813,True,False,True,False,1
41,2127437,True,False,False,False,1
39,1419225,False,True,False,False,1
51,1325453,True,False,False,False,1
39,2665612,False,False,False,False,1
49,1812974,True,False,True,False,1
37,1625744,True,False,True,False,1
54,2039793,False,True,False,False,1
60,2556907,False,False,True,False,1
48,1874643,True,True,False,False,1
48,2370555,True,False,False,False,1
26,2086584,True,False,False,False,1
28,1991291,False,False,True,False,1
49,1762652,True,False,True,False,1
50,2690270,False,False,False,False,1
62,1750228,False,True,False,False,1
42,1738265,False,False,True,False,1
62,3162314,True,False,False,True,1
61,1849223,True,False,False,True,1
33,1344479,True,False,True,False,1
40,2427834,True,False,False,True,1
64,2308566,True,True,False,False,1
37,1883453,False,False,False,False,1
55,1230604,True,False,True,False,1
50,1422607,False,True,False,False,1
37,1456825,True,False,False,False,1
42,2464840,False,False,False,False,1
28,1512425,True,True,False,False,1
34,2053596,True,False,False,True,1
57,2999939,True,False,False,False,1
56,2441688,False,True,False,False,1
59,3306800,True,False,True,False,1
42,2027882,True,False,False,True,1
41,1697392,False,False,False,False,1
49,2441154,False,False,False,True,1
32,1199117,True,True,False,False,1
35,2337171,True,False,True,False,1
30,1635871,True,True,False,False,1
28,2071987,False,False,False,False,0
42,1816892,False,False,True,False,1
27,1580820,True,False,True,False,1
61,3131665,True,False,True,False,1
26,1732388,False,False,False,False,0
46,2467193,False,False,False,False,1
51,1042430,False,False,True,False,1
49,2311298,True,False,True,False,1
59,2977873,True,False,False,True,1
37,3398487,True,False,True,False,1
49,1508483,True,True,False,False,1
33,1395966,True,False,False,False,1
39,2448557,True,True,False,False,1
46,2620139,False,True,False,False,1
26,1966304,False,True,False,False,1
46,1655877,True,False,True,False,1
37,2753698,True,False,False,False,1
52,1475251,False,False,True,False,1
61,1964731,False,False,False,True,1
51,2374684,False,False,True,False,1
31,2368830,True,False,False,True,1
35,1036158,False,True,False,False,1
37,2033018,False,True,False,False,1
37,1885327,True,False,False,False,1
56,2696143,True,False,False,False,1
29,1326195,False,False,True,False,1
48,2706952,False,True,False,False,1
30,974105,False,False,False,True,1
56,2146915,False,False,False,False,1
65,1056143,False,False,False,False,1
28,1768933,False,False,True,False,1
43,1670179,False,True,False,False,1
54,1310276,True,True,False,False,1
26,1388106,False,False,False,False,0
37,1689452,False,False,False,False,1
32,1990234,False,True,False,False,1
51,2552313,True,False,True,False,1
31,1359192,False,False,False,True,1
54,2047143,False,False,True,False,1
46,2341237,True,False,True,False,1
60,3149574,True,False,True,False,1
28,2459879,True,False,True,False,1
61,1325205,False,False,True,False,1
59,971572,False,False,True,False,1
44,2931864,True,False,False,True,1
37,1519006,True,False,True,False,1
56,2057451,False,False,False,False,1
28,1827987,False,True,False,False,1
42,2506867,True,False,False,False,1
30,1580140,False,False,True,False,1
40,3112354,True,False,False,False,1
49,1492621,True,False,True,False,1
26,1593184,True,False,True,False,1
39,2320253,False,True,False,False,1
42,2281499,False,False,False,True,1
47,1672838,True,False,True,False,1
25,2061090,False,False,True,False,1
54,2734672,False,False,False,False,1
31,1856237,False,False,False,False,1
49,2288059,False,False,True,False,1
44,2284613,False,True,False,False,1
47,3107471,True,False,False,True,1
50,2275878,True,False,False,False,1
55,1145475,False,False,False,False,1
62,974027,True,True,False,False,1
36,1633115,False,False,True,False,1
48,1440498,False,False,True,False,1
39,1443284,True,False,True,False,1
40,2728788,False,True,False,False,1
51,3092113,False,False,True,False,1
61,1750788,False,False,True,False,1
63,1331520,True,False,True,False,1
26,1468497,False,True,False,False,1
32,1372913,False,True,False,False,1
61,2439572,False,False,False,False,1
46,1641774,False,False,False,True,1
58,2801857,False,True,False,False,1
50,1516867,False,False,False,True,1
65,3224081,False,False,True,False,1
53,1887645,True,False,False,False,1
64,2425020,True,False,True,False,1
25,2454973,True,False,False,False,1
29,2451195,True,False,False,False,1
48,2083157,True,True,False,False,1
63,2800802,False,False,False,True,1
65,1243460,True,False,True,False,1
29,1824572,False,False,False,False,1
64,3191230,False,True,False,False,1
54,2062524,False,False,False,False,1
60,1027282,False,False,False,False,0
52,1658820,True,True,False,False,1
40,3016564,True,False,False,True,1
54,931130,True,True,False,False,1
58,777206,True,False,False,True,1
51,1287607,False,False,False,False,1
51,726411,False,True,False,False,0
29,1459165,True,False,False,False,1
42,2224286,True,False,False,False,1
47,1643601,False,False,True,False,1
26,1320760,True,True,False,False,1
52,2806724,False,True,False,False,1
27,1784327,True,False,False,True,1
43,1439336,False,False,False,False,1
31,1775486,False,False,False,False,1
50,2399152,True,False,True,False,1
37,3099921,True,True,False,False,1
63,2620409,False,False,False,False,1
60,1357467,True,True,False,False,1
39,2187474,False,False,True,False,1
47,2604965,False,False,True,False,1
53,2799433,False,True,False,False,1
64,2857612,False,False,True,False,1
41,2712151,False,True,False,False,1
56,985619,False,False,False,True,1
41,1951471,True,True,False,False,1
64,882638,True,True,False,False,1
63,2376957,True,False,False,True,1
25,912848,False,False,True,False,1
33,933640,False,False,True,False,1
32,1770393,False,False,False,True,1
25,1557084,False,False,False,True,1
46,2594513,False,True,False,False,1
59,2489490,False,True,False,False,1
53,1137076,True,False,True,False,1
42,2182403,False,False,False,True,1
36,3191424,True,False,True,False,1
46,1706859,False,False,True,False,1
40,2072885,False,False,False,False,1
45,2747176,False,False,True,False,1
37,1511361,False,False,True,False,1
64,1716167,False,False,False,True,1
54,2340056,True,False,False,True,1
41,3355196,True,True,False,False,1
53,735321,False,False,False,False,0
30,1182501,True,False,False,False,1
43,2354569,False,True,False,False,1
45,1942552,False,True,False,False,1
63,733399,False,False,True,False,1
61,2915759,True,False,False,True,1
30,1240546,False,True,False,False,1
34,1830896,False,False,False,True,1
32,1221390,False,False,False,True,1
64,1235009,True,False,True,False,1
63,1742638,False,False,True,False,1
59,2588867,False,True,False,False,1
51,1920012,True,False,False,True,1
42,2685999,False,False,False,False,1
33,1296787,False,False,False,False,1
38,3019411,True,False,False,False,1
28,2221341,True,False,False,False,1
27,1262082,True,False,True,False,1
26,1871550,True,True,False,False,1
32,1252459,False,True,False,False,1
58,1706674,True,False,True,False,1
28,1542267,False,False,True,False,1
47,1560688,True,False,False,True,1
65,2572335,True,False,False,False,1
37,3419004,True,True,False,False,1
54,2685182,True,False,True,False,1
59,1917843,False,False,False,False,0
57,2205682,True,False,True,False,1
33,1324688,False,True,False,False,1
36,3419748,True,False,True,False,1
43,2965079,True,False,False,False,1
52,2726365,False,False,False,False,1
56,3045846,False,False,False,False,1
50,2431462,False,False,False,True,1
51,3017787,True,True,False,False,1
60,961329,False,False,False,False,0
33,1690470,True,False,False,True,1
52,2787191,False,False,False,True,1
34,2547240,True,False,False,True,1
30,2021310,False,False,False,True,1
38,2830438,True,True,False,False,1
53,2019484,False,False,True,False,1
58,709999,False,False,False,False,0
48,1757088,False,False,False,False,1
44,1696730,False,False,True,False,1
61,2538385,True,False,True,False,1
48,2700320,False,False,True,False,1
62,3447005,False,False,False,True,1
50,1789523,True,False,False,False,1
63,2935038,True,False,True,False,1
64,2246870,False,True,False,False,1
50,1934328,False,False,False,True,1
54,1975131,True,False,True,False,1
53,2288276,False,False,True,False,1
33,2288642,True,False,False,False,1
25,1170917,True,False,True,False,1
32,2044146,False,False,False,False,1
37,2156157,True,False,True,False,1
46,2410826,False,False,False,False,1
42,3090428,True,False,True,False,1
46,2050071,False,False,False,False,1
54,2966081,True,False,True,False,1
40,2750850,True,True,False,False,1
64,1292226,True,False,False,False,1
59,1506689,False,False,False,True,1
44,2090661,False,True,False,False,1
32,1536682,True,True,False,False,1
55,561893,True,False,True,False,1
44,2168056,False,False,True,False,1
45,3063780,True,False,False,False,1
30,1303641,True,False,False,False,1
49,1625872,False,True,False,False,1
55,3224281,False,False,False,False,1
60,1671423,True,False,False,False,1
57,2823868,False,False,False,True,1
49,1901855,False,True,False,False,1
34,1273746,True,True,False,False,1
29,1556444,True,False,False,False,1
57,1043132,False,True,False,False,1
56,2015088,False,False,True,False,1
61,1190474,True,False,False,False,1
31,1229952,True,False,False,True,1
35,1961006,False,False,False,False,1
49,1524926,True,False,True,False,1
47,1641292,False,True,False,False,1
33,1057443,False,False,True,False,1
32,1975807,False,False,False,True,1
37,1505838,True,False,False,True,1
59,1871732,True,False,False,False,1
49,2525673,True,False,False,True,1
30,1338574,True,False,True,False,1
30,2272223,True,False,True,False,1
39,3313410,True,False,True,False,1
29,1845945,False,False,False,False,1
58,1945116,False,False,False,False,0
30,1211273,True,True,False,False,1
42,2485196,False,True,False,False,1
62,1496848,True,False,True,False,1
45,2772771,False,False,True,False,1
39,2067145,False,False,True,False,1
26,1101373,True,False,True,False,1
52,3274128,False,True,False,False,1
36,2273438,False,False,False,False,1
55,3270063,False,False,True,False,1
43,3312852,True,False,False,False,1
38,1664761,False,False,False,False,1
56,1629625,False,False,False,False,1
41,2339375,False,True,False,False,1
60,2624928,False,False,False,False,0
64,1583337,False,False,False,False,1
27,1046860,True,False,False,False,1
44,1450069,False,False,True,False,1
41,2664230,True,False,True,False,1
28,1764693,False,False,False,False,0
63,3136075,False,False,False,True,1
57,3347144,False,False,False,False,1
45,3350381,True,False,False,False,1
30,1108862,False,False,False,True,1
43,2245218,False,False,True,False,1
43,2572226,False,False,False,False,1
25,1973458,True,False,False,False,1
61,3179111,True,False,False,True,1
44,1919677,False,False,True,False,1
37,2376893,False,True,False,False,1
53,2816899,True,False,True,False,1
58,552412,True,False,True,False,1
57,877611,False,False,False,False,1
